Date,City,Region,PM2.5,PM10,NO2,CO,SO2,AQI,AQI_Bucket,Year,Month
2020-09-02,Nagpur,West,72,129,31,2.63,11,144,Moderate,2020,9
2020-09-03,Nagpur,West,69,146,30,1.98,7,138,Moderate,2020,9
2020-09-04,Nagpur,West,74,99,17,2.07,11,117,Moderate,2020,9
2020-09-04,Nagpur,West,75,131,39,2.89,21,155,Moderate,2020,9
2020-09-05,Nagpur,West,82,105,31,3.09,17,143,Moderate,2020,9
2020-09-05,Nagpur,West,56,103,21,2.41,16,145,Moderate,2020,9
2020-09-07,Nagpur,West,56,105,31,2.73,20,131,Moderate,2020,9
2020-09-08,Nagpur,West,71,122,40,2.38,15,140,Moderate,2020,9
2020-09-09,Nagpur,West,68,138,30,2.78,24,155,Moderate,2020,9
2020-09-11,Nagpur,West,64,136,34,2.6,13,133,Moderate,2020,9
2020-09-11,Nagpur,West,61,115,30,2.03,14,128,Moderate,2020,9
2020-09-12,Nagpur,West,41,109,22,1.6,8,101,Moderate,2020,9
2020-09-13,Nagpur,West,51,130,21,2.36,14,124,Moderate,2020,9
2020-09-13,Nagpur,West,65,113,29,2.66,14,152,Moderate,2020,9
2020-09-14,Nagpur,West,61,123,45,2.74,19,156,Moderate,2020,9
2020-09-15,Nagpur,West,54,134,23,2.61,15,134,Moderate,2020,9
2020-09-15,Nagpur,West,75,111,35,2.93,5,144,Moderate,2020,9
2020-09-16,Nagpur,West,57,133,28,2.17,19,137,Moderate,2020,9
2020-09-17,Nagpur,West,72,134,32,2.57,21,147,Moderate,2020,9
2020-09-18,Nagpur,West,52,131,29,2.48,13,141,Moderate,2020,9
2020-09-18,Nagpur,West,76,145,41,2.3,25,154,Moderate,2020,9
2020-09-18,Nagpur,West,81,121,29,2.17,16,134,Moderate,2020,9
2020-09-24,Nagpur,West,72,154,43,2.92,20,168,Moderate,2020,9
2020-09-24,Nagpur,West,68,133,38,2.35,22,141,Moderate,2020,9
2020-10-03,Nagpur,West,86,121,28,2.67,18,162,Moderate,2020,10
2020-10-04,Nagpur,West,70,117,37,2.51,14,145,Moderate,2020,10
2020-10-04,Nagpur,West,77,146,46,2.9,16,180,Moderate,2020,10
2020-10-05,Nagpur,West,69,147,32,2.72,13,161,Moderate,2020,10
2020-10-06,Nagpur,West,76,137,34,3.59,24,179,Moderate,2020,10
2020-10-06,Nagpur,West,66,139,39,2.5,17,150,Moderate,2020,10
2020-10-08,Nagpur,West,67,139,38,3.49,25,184,Moderate,2020,10
2020-10-09,Nagpur,West,65,134,41,3.02,14,160,Moderate,2020,10
2020-10-10,Nagpur,West,101,169,53,3.94,28,205,Poor,2020,10
2020-10-10,Nagpur,West,78,161,39,3.13,19,162,Moderate,2020,10
2020-10-11,Nagpur,West,110,157,41,3.54,22,196,Moderate,2020,10
2020-10-12,Nagpur,West,76,157,38,3.07,20,186,Moderate,2020,10
2020-10-12,Nagpur,West,77,143,34,2.92,20,149,Moderate,2020,10
2020-10-12,Nagpur,West,70,154,38,3.21,14,155,Moderate,2020,10
2020-10-12,Nagpur,West,36,113,34,2.28,20,140,Moderate,2020,10
2020-10-13,Nagpur,West,91,173,42,3.1,23,178,Moderate,2020,10
2020-10-14,Nagpur,West,90,183,44,3.43,19,190,Moderate,2020,10
2020-10-15,Nagpur,West,58,133,33,3.11,18,151,Moderate,2020,10
2020-10-16,Nagpur,West,88,173,45,2.74,22,183,Moderate,2020,10
2020-10-18,Nagpur,West,83,141,42,2.96,20,160,Moderate,2020,10
2020-10-20,Nagpur,West,98,168,50,3.87,31,193,Moderate,2020,10
2020-10-21,Nagpur,West,85,160,46,3.18,11,173,Moderate,2020,10
2020-10-25,Nagpur,West,90,138,34,3.16,18,169,Moderate,2020,10
2020-10-26,Nagpur,West,71,145,39,3.35,20,176,Moderate,2020,10
2020-10-26,Nagpur,West,80,155,40,3.03,22,184,Moderate,2020,10
2020-10-27,Nagpur,West,82,144,40,3.02,20,166,Moderate,2020,10
2020-10-27,Nagpur,West,81,154,39,2.69,12,156,Moderate,2020,10
2020-10-27,Nagpur,West,63,145,36,2.73,20,161,Moderate,2020,10
2020-11-01,Nagpur,West,86,162,40,3.15,19,181,Moderate,2020,11
2020-11-02,Nagpur,West,94,159,52,2.98,23,191,Moderate,2020,11
2020-11-03,Nagpur,West,74,159,37,3.57,25,176,Moderate,2020,11
2020-11-04,Nagpur,West,90,196,48,3.62,18,211,Poor,2020,11
2020-11-05,Nagpur,West,59,143,33,2.86,25,158,Moderate,2020,11
2020-11-05,Nagpur,West,98,161,51,3.55,29,202,Poor,2020,11
2020-11-05,Nagpur,West,73,169,49,3.42,22,197,Moderate,2020,11
2020-11-05,Nagpur,West,89,185,51,3.9,23,213,Poor,2020,11
2020-11-06,Nagpur,West,99,190,53,4.04,28,212,Poor,2020,11
2020-11-07,Nagpur,West,96,168,41,3.6,26,196,Moderate,2020,11
2020-11-09,Nagpur,West,94,180,46,3.38,22,196,Moderate,2020,11
2020-11-09,Nagpur,West,86,163,41,3.42,19,192,Moderate,2020,11
2020-11-12,Nagpur,West,103,193,60,4.06,26,211,Poor,2020,11
2020-11-13,Nagpur,West,103,155,48,3.7,27,202,Poor,2020,11
2020-11-14,Nagpur,West,105,203,52,3.91,25,226,Poor,2020,11
2020-11-15,Nagpur,West,99,151,50,3.81,29,200,Moderate,2020,11
2020-11-18,Nagpur,West,97,193,57,3.64,27,211,Poor,2020,11
2020-11-19,Nagpur,West,89,204,45,3.51,23,211,Poor,2020,11
2020-11-19,Nagpur,West,114,181,49,3.7,24,210,Poor,2020,11
2020-11-20,Nagpur,West,73,159,43,2.98,11,175,Moderate,2020,11
2020-11-21,Nagpur,West,81,146,43,3.59,25,191,Moderate,2020,11
2020-11-21,Nagpur,West,79,165,47,3.07,27,197,Moderate,2020,11
2020-11-22,Nagpur,West,99,172,37,3.26,23,188,Moderate,2020,11
2020-11-24,Nagpur,West,62,168,44,2.86,16,170,Moderate,2020,11
2020-11-25,Nagpur,West,90,144,44,3.22,21,173,Moderate,2020,11
2020-11-25,Nagpur,West,86,177,49,2.78,27,187,Moderate,2020,11
2020-11-25,Nagpur,West,87,159,43,3.07,24,185,Moderate,2020,11
2020-11-25,Nagpur,West,93,191,46,3.6,22,219,Poor,2020,11
2020-11-26,Nagpur,West,95,179,52,3.94,30,223,Poor,2020,11
2020-11-26,Nagpur,West,83,178,48,4.52,27,220,Poor,2020,11
2020-11-27,Nagpur,West,88,163,34,3.77,14,189,Moderate,2020,11
2020-11-27,Nagpur,West,95,157,41,4.09,20,191,Moderate,2020,11
2020-12-01,Nagpur,West,72,211,46,3.78,25,224,Poor,2020,12
2020-12-02,Nagpur,West,101,178,42,4.24,24,204,Poor,2020,12
2020-12-02,Nagpur,West,84,174,41,3.7,19,201,Poor,2020,12
2020-12-06,Nagpur,West,88,181,38,4.24,30,209,Poor,2020,12
2020-12-06,Nagpur,West,92,161,57,3.79,18,223,Poor,2020,12
2020-12-06,Nagpur,West,102,184,59,4.23,20,225,Poor,2020,12
2020-12-07,Nagpur,West,104,163,46,3.24,22,208,Poor,2020,12
2020-12-07,Nagpur,West,114,191,68,3.69,31,231,Poor,2020,12
2020-12-08,Nagpur,West,88,167,53,4.24,28,207,Poor,2020,12
2020-12-08,Nagpur,West,103,166,60,4.52,30,229,Poor,2020,12
2020-12-08,Nagpur,West,110,213,58,3.91,23,231,Poor,2020,12
2020-12-09,Nagpur,West,108,183,45,3.58,28,214,Poor,2020,12
2020-12-09,Nagpur,West,103,185,50,4.05,23,225,Poor,2020,12
2020-12-12,Nagpur,West,99,205,59,4.22,32,224,Poor,2020,12
2020-12-13,Nagpur,West,92,181,58,3.69,23,221,Poor,2020,12
2020-12-13,Nagpur,West,107,196,59,3.72,26,226,Poor,2020,12
2020-12-13,Nagpur,West,99,175,47,4.12,30,218,Poor,2020,12
2020-12-14,Nagpur,West,92,193,49,4.02,29,217,Poor,2020,12
2020-12-14,Nagpur,West,104,226,57,4.5,26,235,Poor,2020,12
2020-12-15,Nagpur,West,111,177,55,3.54,22,215,Poor,2020,12
2020-12-18,Nagpur,West,119,211,63,4.08,28,246,Poor,2020,12
2020-12-22,Nagpur,West,94,158,48,3.35,29,199,Moderate,2020,12
2020-12-22,Nagpur,West,91,199,48,4.12,28,223,Poor,2020,12
2020-12-23,Nagpur,West,118,227,58,3.96,25,241,Poor,2020,12
2020-12-24,Nagpur,West,102,208,52,4.06,29,220,Poor,2020,12
2020-12-24,Nagpur,West,121,209,56,3.57,28,220,Poor,2020,12
2020-12-24,Nagpur,West,90,174,48,3.59,24,205,Poor,2020,12
2020-12-26,Nagpur,West,108,197,53,3.65,28,225,Poor,2020,12
2020-12-27,Nagpur,West,108,209,53,3.82,29,220,Poor,2020,12
2015-01-01,Patna,East,150,262,79,5.71,37,314,Very Poor,2015,1
2015-01-04,Patna,East,140,285,77,5.53,45,322,Very Poor,2015,1
2015-01-06,Patna,East,160,266,78,6.3,41,334,Very Poor,2015,1
2015-01-07,Patna,East,148,280,81,5.8,37,326,Very Poor,2015,1
2015-01-07,Patna,East,146,278,71,5.67,47,329,Very Poor,2015,1
2015-01-08,Patna,East,141,262,70,5.27,28,300,Poor,2015,1
2015-01-09,Patna,East,141,258,84,5.48,39,307,Very Poor,2015,1
2015-01-10,Patna,East,149,224,63,4.71,35,291,Poor,2015,1
2015-01-10,Patna,East,144,289,86,6.09,34,316,Very Poor,2015,1
2015-01-10,Patna,East,149,269,70,5.72,33,318,Very Poor,2015,1
2015-01-11,Patna,East,155,278,73,6.06,38,335,Very Poor,2015,1
2015-01-12,Patna,East,139,264,70,5.52,39,309,Very Poor,2015,1
2015-01-13,Patna,East,149,270,71,6.2,40,318,Very Poor,2015,1
2015-01-15,Patna,East,156,281,71,5.69,28,314,Very Poor,2015,1
2015-01-15,Patna,East,146,263,73,6.26,39,317,Very Poor,2015,1
2015-01-16,Patna,East,148,297,71,5.9,42,332,Very Poor,2015,1
2015-01-17,Patna,East,177,298,90,6.67,41,356,Very Poor,2015,1
2015-01-17,Patna,East,151,278,88,6.0,42,328,Very Poor,2015,1
2015-01-18,Patna,East,145,279,73,5.71,33,309,Very Poor,2015,1
2015-01-19,Patna,East,156,274,86,6.52,39,335,Very Poor,2015,1
2015-01-20,Patna,East,131,262,67,5.89,32,302,Very Poor,2015,1
2015-01-20,Patna,East,148,270,79,5.45,39,310,Very Poor,2015,1
2015-01-20,Patna,East,137,293,73,6.24,48,331,Very Poor,2015,1
2015-01-24,Patna,East,141,315,74,5.79,36,330,Very Poor,2015,1
2015-01-24,Patna,East,147,301,76,5.97,38,320,Very Poor,2015,1
2015-01-24,Patna,East,137,287,68,5.75,39,311,Very Poor,2015,1
2015-01-24,Patna,East,148,259,74,5.4,39,316,Very Poor,2015,1
2015-01-25,Patna,East,138,319,88,5.73,44,341,Very Poor,2015,1
2015-01-25,Patna,East,158,295,84,6.63,40,347,Very Poor,2015,1
2015-01-26,Patna,East,153,280,73,5.14,39,315,Very Poor,2015,1
2015-01-27,Patna,East,149,302,78,5.9,34,322,Very Poor,2015,1
2015-01-27,Patna,East,167,283,76,6.28,39,329,Very Poor,2015,1
2015-01-27,Patna,East,165,319,78,6.34,42,347,Very Poor,2015,1
2015-02-01,Patna,East,137,251,71,4.68,37,299,Poor,2015,2
2015-02-02,Patna,East,155,284,72,5.06,42,311,Very Poor,2015,2
2015-02-04,Patna,East,123,265,72,4.99,32,296,Poor,2015,2
2015-02-04,Patna,East,158,248,76,5.33,36,304,Very Poor,2015,2
2015-02-04,Patna,East,122,235,73,5.32,35,296,Poor,2015,2
2015-02-04,Patna,East,150,295,88,5.96,40,326,Very Poor,2015,2
2015-02-04,Patna,East,159,276,74,5.81,36,325,Very Poor,2015,2
2015-02-05,Patna,East,139,274,63,5.38,46,305,Very Poor,2015,2
2015-02-06,Patna,East,143,248,66,5.09,33,290,Poor,2015,2
2015-02-06,Patna,East,135,258,69,5.62,41,308,Very Poor,2015,2
2015-02-09,Patna,East,159,282,70,5.5,37,330,Very Poor,2015,2
2015-02-09,Patna,East,146,275,79,5.74,39,335,Very Poor,2015,2
2015-02-10,Patna,East,134,274,69,5.9,36,309,Very Poor,2015,2
2015-02-11,Patna,East,140,260,65,4.98,34,293,Poor,2015,2
2015-02-12,Patna,East,136,256,76,5.45,34,297,Poor,2015,2
2015-02-12,Patna,East,146,254,72,5.49,31,310,Very Poor,2015,2
2015-02-13,Patna,East,125,261,69,5.19,34,283,Poor,2015,2
2015-02-13,Patna,East,131,258,76,5.37,36,308,Very Poor,2015,2
2015-02-15,Patna,East,161,285,70,6.32,40,312,Very Poor,2015,2
2015-02-15,Patna,East,144,258,61,5.63,40,306,Very Poor,2015,2
2015-02-16,Patna,East,137,247,69,5.56,34,300,Poor,2015,2
2015-02-17,Patna,East,143,257,71,5.77,37,303,Very Poor,2015,2
2015-02-18,Patna,East,156,261,69,5.23,34,305,Very Poor,2015,2
2015-02-18,Patna,East,144,258,75,5.91,35,306,Very Poor,2015,2
2015-02-19,Patna,East,152,304,78,5.91,40,318,Very Poor,2015,2
2015-02-22,Patna,East,139,253,57,5.52,35,290,Poor,2015,2
2015-02-23,Patna,East,158,273,66,5.3,38,294,Poor,2015,2
2015-02-23,Patna,East,132,274,70,5.24,40,309,Very Poor,2015,2
2015-02-23,Patna,East,147,282,62,5.58,36,300,Poor,2015,2
2015-02-24,Patna,East,138,256,69,5.31,25,283,Poor,2015,2
2015-02-25,Patna,East,127,246,71,4.85,31,286,Poor,2015,2
2015-02-27,Patna,East,127,246,62,5.16,29,276,Poor,2015,2
2015-02-27,Patna,East,145,280,67,5.37,43,313,Very Poor,2015,2
2015-03-02,Patna,East,144,261,70,4.89,35,284,Poor,2015,3
2015-03-06,Patna,East,150,256,67,4.91,35,289,Poor,2015,3
2015-03-06,Patna,East,130,234,53,4.51,35,267,Poor,2015,3
2015-03-07,Patna,East,143,266,64,5.13,33,291,Poor,2015,3
2015-03-08,Patna,East,127,253,63,5.38,33,297,Poor,2015,3
2015-03-09,Patna,East,136,238,71,5.41,29,284,Poor,2015,3
2015-03-11,Patna,East,124,237,70,4.7,30,280,Poor,2015,3
2015-03-11,Patna,East,120,229,68,5.27,30,272,Poor,2015,3
2015-03-11,Patna,East,109,217,59,4.87,26,249,Poor,2015,3
2015-03-11,Patna,East,116,236,59,4.99,39,271,Poor,2015,3
2015-03-13,Patna,East,139,224,72,5.13,37,277,Poor,2015,3
2015-03-14,Patna,East,130,233,65,4.44,32,266,Poor,2015,3
2015-03-15,Patna,East,109,219,54,4.6,28,246,Poor,2015,3
2015-03-16,Patna,East,140,256,73,5.24,35,292,Poor,2015,3
2015-03-18,Patna,East,128,238,61,5.01,34,281,Poor,2015,3
2015-03-19,Patna,East,130,273,65,5.65,32,295,Poor,2015,3
2015-03-20,Patna,East,131,212,71,5.23,30,263,Poor,2015,3
2015-03-20,Patna,East,119,225,60,4.74,30,257,Poor,2015,3
2015-03-21,Patna,East,132,257,74,5.46,32,294,Poor,2015,3
2015-03-21,Patna,East,114,244,60,5.23,30,275,Poor,2015,3
2015-03-21,Patna,East,102,230,62,4.59,24,255,Poor,2015,3
2015-03-22,Patna,East,115,237,69,5.02,33,260,Poor,2015,3
2015-03-22,Patna,East,101,224,63,4.3,27,241,Poor,2015,3
2015-03-26,Patna,East,127,231,66,5.18,34,272,Poor,2015,3
2015-03-26,Patna,East,137,249,68,4.94,27,277,Poor,2015,3
2015-03-26,Patna,East,130,239,64,5.05,28,265,Poor,2015,3
2015-04-03,Patna,East,104,209,58,5.24,26,257,Poor,2015,4
2015-04-04,Patna,East,103,219,48,4.63,30,251,Poor,2015,4
2015-04-04,Patna,East,114,182,58,4.31,23,226,Poor,2015,4
2015-04-04,Patna,East,92,194,48,3.46,24,204,Poor,2015,4
2015-04-06,Patna,East,117,240,68,4.17,37,247,Poor,2015,4
2015-04-07,Patna,East,130,227,63,5.03,34,275,Poor,2015,4
2015-04-09,Patna,East,104,194,55,4.64,22,238,Poor,2015,4
2015-04-10,Patna,East,105,210,65,4.36,37,238,Poor,2015,4
2015-04-12,Patna,East,121,226,67,3.89,28,256,Poor,2015,4
2015-04-13,Patna,East,111,204,49,4.14,30,235,Poor,2015,4
2015-04-13,Patna,East,96,198,50,3.99,30,228,Poor,2015,4
2015-04-14,Patna,East,124,232,55,4.77,27,256,Poor,2015,4
2015-04-14,Patna,East,91,185,47,3.63,24,215,Poor,2015,4
2015-04-15,Patna,East,111,193,52,4.05,25,246,Poor,2015,4
2015-04-15,Patna,East,109,178,63,3.52,29,222,Poor,2015,4
2015-04-18,Patna,East,135,224,63,4.27,29,250,Poor,2015,4
2015-04-18,Patna,East,108,211,56,3.94,28,239,Poor,2015,4
2015-04-19,Patna,East,114,213,52,3.96,33,256,Poor,2015,4
2015-04-21,Patna,East,107,211,63,4.62,35,258,Poor,2015,4
2015-04-22,Patna,East,118,216,68,4.28,29,236,Poor,2015,4
2015-04-23,Patna,East,103,200,51,4.14,33,237,Poor,2015,4
2015-04-23,Patna,East,111,186,56,3.59,26,224,Poor,2015,4
2015-04-24,Patna,East,105,171,54,3.61,25,218,Poor,2015,4
2015-05-01,Patna,East,100,168,46,4.23,13,207,Poor,2015,5
2015-05-02,Patna,East,92,182,49,3.42,16,197,Moderate,2015,5
2015-05-02,Patna,East,103,187,43,3.69,30,207,Poor,2015,5
2015-05-04,Patna,East,70,157,47,3.3,21,176,Moderate,2015,5
2015-05-07,Patna,East,95,176,42,3.93,20,209,Poor,2015,5
2015-05-07,Patna,East,102,209,71,4.1,21,226,Poor,2015,5
2015-05-08,Patna,East,85,192,50,3.93,23,204,Poor,2015,5
2015-05-08,Patna,East,99,193,45,3.31,24,204,Poor,2015,5
2015-05-10,Patna,East,106,193,60,4.37,21,217,Poor,2015,5
2015-05-11,Patna,East,104,200,51,4.22,37,213,Poor,2015,5
2015-05-12,Patna,East,96,175,62,3.49,29,208,Poor,2015,5
2015-05-14,Patna,East,96,184,37,3.86,27,206,Poor,2015,5
2015-05-16,Patna,East,85,138,44,3.29,19,181,Moderate,2015,5
2015-05-16,Patna,East,97,166,50,3.29,16,193,Moderate,2015,5
2015-05-17,Patna,East,82,161,43,3.06,13,177,Moderate,2015,5
2015-05-18,Patna,East,115,179,46,4.15,25,209,Poor,2015,5
2015-05-18,Patna,East,100,171,46,3.69,28,220,Poor,2015,5
2015-05-20,Patna,East,96,164,43,3.48,25,190,Moderate,2015,5
2015-05-22,Patna,East,94,173,41,3.58,25,194,Moderate,2015,5
2015-05-22,Patna,East,109,221,54,4.47,26,240,Poor,2015,5
2015-05-23,Patna,East,100,188,54,3.82,22,219,Poor,2015,5
2015-05-23,Patna,East,116,210,58,4.51,27,228,Poor,2015,5
2015-05-24,Patna,East,114,234,52,4.38,30,252,Poor,2015,5
2015-05-25,Patna,East,108,169,49,3.75,19,201,Poor,2015,5
2015-05-25,Patna,East,102,195,53,3.9,21,218,Poor,2015,5
2015-05-25,Patna,East,103,216,51,3.51,27,214,Poor,2015,5
2015-05-27,Patna,East,111,234,60,4.22,33,242,Poor,2015,5
2015-05-27,Patna,East,101,182,53,3.06,28,201,Poor,2015,5
2015-06-02,Patna,East,77,152,46,2.85,22,182,Moderate,2015,6
2015-06-02,Patna,East,89,145,51,3.77,29,188,Moderate,2015,6
2015-06-02,Patna,East,79,154,50,3.03,18,186,Moderate,2015,6
2015-06-03,Patna,East,96,188,47,4.12,32,217,Poor,2015,6
2015-06-04,Patna,East,69,143,35,3.35,19,157,Moderate,2015,6
2015-06-05,Patna,East,80,165,47,3.37,17,183,Moderate,2015,6
2015-06-05,Patna,East,77,127,37,2.38,14,146,Moderate,2015,6
2015-06-07,Patna,East,63,145,39,2.81,23,165,Moderate,2015,6
2015-06-08,Patna,East,71,141,40,2.94,22,172,Moderate,2015,6
2015-06-09,Patna,East,88,181,46,3.47,29,191,Moderate,2015,6
2015-06-10,Patna,East,65,120,38,3.01,21,152,Moderate,2015,6
2015-06-12,Patna,East,76,157,43,3.2,23,178,Moderate,2015,6
2015-06-14,Patna,East,89,165,47,3.35,23,197,Moderate,2015,6
2015-06-14,Patna,East,87,170,43,3.79,24,191,Moderate,2015,6
2015-06-14,Patna,East,75,151,43,3.27,27,182,Moderate,2015,6
2015-06-15,Patna,East,77,141,40,3.08,16,169,Moderate,2015,6
2015-06-17,Patna,East,83,171,36,3.28,26,175,Moderate,2015,6
2015-06-18,Patna,East,85,160,49,3.37,18,190,Moderate,2015,6
2015-06-18,Patna,East,79,145,43,2.86,20,161,Moderate,2015,6
2015-06-19,Patna,East,99,187,52,3.95,24,209,Poor,2015,6
2015-06-19,Patna,East,94,175,56,3.78,20,197,Moderate,2015,6
2015-06-20,Patna,East,71,160,46,3.03,24,167,Moderate,2015,6
2015-06-20,Patna,East,83,170,46,3.63,21,186,Moderate,2015,6
2015-06-21,Patna,East,97,167,42,3.67,20,200,Moderate,2015,6
2015-06-22,Patna,East,78,149,39,3.26,20,185,Moderate,2015,6
2015-06-22,Patna,East,97,177,45,3.64,22,211,Poor,2015,6
2015-06-22,Patna,East,79,138,38,3.33,23,168,Moderate,2015,6
2015-06-25,Patna,East,102,155,49,3.26,27,186,Moderate,2015,6
2015-06-26,Patna,East,87,169,48,3.52,27,195,Moderate,2015,6
2015-07-02,Patna,East,89,156,41,3.29,22,172,Moderate,2015,7
2015-07-03,Patna,East,77,167,43,2.51,15,170,Moderate,2015,7
2015-07-05,Patna,East,82,141,48,3.18,26,174,Moderate,2015,7
2015-07-06,Patna,East,85,155,43,2.64,19,178,Moderate,2015,7
2015-07-09,Patna,East,86,160,35,3.21,23,177,Moderate,2015,7
2015-07-10,Patna,East,79,148,38,2.92,20,169,Moderate,2015,7
2015-07-11,Patna,East,78,138,34,3.16,24,169,Moderate,2015,7
2015-07-11,Patna,East,70,148,42,2.53,20,178,Moderate,2015,7
2015-07-13,Patna,East,72,146,37,2.98,16,151,Moderate,2015,7
2015-07-14,Patna,East,80,156,41,2.7,19,167,Moderate,2015,7
2015-07-19,Patna,East,77,140,32,2.87,26,169,Moderate,2015,7
2015-07-20,Patna,East,78,144,42,2.48,13,157,Moderate,2015,7
2015-07-20,Patna,East,75,137,38,2.53,17,167,Moderate,2015,7
2015-07-21,Patna,East,75,142,34,2.68,15,166,Moderate,2015,7
2015-07-21,Patna,East,79,136,35,2.9,11,166,Moderate,2015,7
2015-07-22,Patna,East,67,96,38,2.56,22,153,Moderate,2015,7
2015-07-24,Patna,East,77,125,40,2.76,17,157,Moderate,2015,7
2015-07-24,Patna,East,83,129,34,2.21,19,152,Moderate,2015,7
2015-07-24,Patna,East,75,144,41,3.14,22,173,Moderate,2015,7
2015-07-25,Patna,East,70,149,38,3.08,17,172,Moderate,2015,7
2015-07-25,Patna,East,83,135,41,3.05,23,167,Moderate,2015,7
2015-07-25,Patna,East,74,145,43,3.13,12,169,Moderate,2015,7
2015-07-27,Patna,East,85,164,46,4.34,27,188,Moderate,2015,7
2015-08-02,Patna,East,99,190,45,3.3,22,214,Poor,2015,8
2015-08-02,Patna,East,103,165,45,3.58,20,190,Moderate,2015,8
2015-08-02,Patna,East,88,164,46,3.41,21,185,Moderate,2015,8
2015-08-02,Patna,East,73,146,32,2.9,21,162,Moderate,2015,8
2015-08-05,Patna,East,81,119,38,2.66,21,145,Moderate,2015,8
2015-08-05,Patna,East,96,148,30,2.95,16,173,Moderate,2015,8
2015-08-05,Patna,East,88,166,50,3.87,28,203,Poor,2015,8
2015-08-06,Patna,East,81,124,37,2.69,16,164,Moderate,2015,8
2015-08-06,Patna,East,97,159,44,3.14,27,186,Moderate,2015,8
2015-08-07,Patna,East,97,139,44,3.17,20,183,Moderate,2015,8
2015-08-08,Patna,East,88,172,44,2.95,21,179,Moderate,2015,8
2015-08-08,Patna,East,67,105,34,2.88,8,163,Moderate,2015,8
2015-08-08,Patna,East,97,182,55,3.73,25,213,Poor,2015,8
2015-08-08,Patna,East,92,138,39,3.05,19,169,Moderate,2015,8
2015-08-09,Patna,East,70,154,42,2.84,13,164,Moderate,2015,8
2015-08-10,Patna,East,84,169,39,3.08,24,184,Moderate,2015,8
2015-08-11,Patna,East,50,142,35,2.84,22,150,Moderate,2015,8
2015-08-12,Patna,East,93,171,46,3.16,18,201,Poor,2015,8
2015-08-12,Patna,East,79,166,40,3.48,18,183,Moderate,2015,8
2015-08-14,Patna,East,70,149,36,2.48,16,141,Moderate,2015,8
2015-08-14,Patna,East,91,179,50,3.59,29,211,Poor,2015,8
2015-08-15,Patna,East,80,149,33,2.84,10,164,Moderate,2015,8
2015-08-15,Patna,East,83,173,45,3.69,12,179,Moderate,2015,8
2015-08-16,Patna,East,73,161,49,3.07,20,182,Moderate,2015,8
2015-08-16,Patna,East,93,179,56,3.13,24,207,Poor,2015,8
2015-08-16,Patna,East,93,156,54,2.94,20,179,Moderate,2015,8
2015-08-17,Patna,East,86,182,46,3.4,20,198,Moderate,2015,8
2015-08-19,Patna,East,103,143,36,2.99,22,185,Moderate,2015,8
2015-08-19,Patna,East,78,138,45,3.52,19,183,Moderate,2015,8
2015-08-21,Patna,East,89,150,40,3.43,14,177,Moderate,2015,8
2015-08-22,Patna,East,81,155,36,2.52,24,163,Moderate,2015,8
2015-08-23,Patna,East,96,181,51,3.23,26,198,Moderate,2015,8
2015-08-23,Patna,East,72,178,47,4.34,30,186,Moderate,2015,8
2015-08-26,Patna,East,92,149,50,3.08,22,188,Moderate,2015,8
2015-09-01,Patna,East,104,199,51,4.53,25,232,Poor,2015,9
2015-09-03,Patna,East,109,181,51,3.32,30,208,Poor,2015,9
2015-09-04,Patna,East,105,187,56,3.95,30,226,Poor,2015,9
2015-09-04,Patna,East,98,224,52,4.33,24,222,Poor,2015,9
2015-09-05,Patna,East,119,216,61,3.43,28,244,Poor,2015,9
2015-09-10,Patna,East,107,176,50,4.32,23,215,Poor,2015,9
2015-09-10,Patna,East,103,166,55,4.14,16,203,Poor,2015,9
2015-09-11,Patna,East,97,197,45,3.6,27,210,Poor,2015,9
2015-09-11,Patna,East,93,181,48,4.0,25,205,Poor,2015,9
2015-09-12,Patna,East,102,193,60,3.93,29,219,Poor,2015,9
2015-09-12,Patna,East,101,165,50,3.52,24,202,Poor,2015,9
2015-09-12,Patna,East,109,201,55,4.43,23,231,Poor,2015,9
2015-09-13,Patna,East,114,205,47,4.52,20,246,Poor,2015,9
2015-09-13,Patna,East,82,178,56,3.92,18,195,Moderate,2015,9
2015-09-14,Patna,East,114,183,48,3.76,21,206,Poor,2015,9
2015-09-15,Patna,East,90,155,49,3.64,24,199,Moderate,2015,9
2015-09-15,Patna,East,93,188,42,4.11,29,216,Poor,2015,9
2015-09-16,Patna,East,90,160,46,3.63,18,196,Moderate,2015,9
2015-09-17,Patna,East,91,187,47,3.69,26,216,Poor,2015,9
2015-09-20,Patna,East,123,185,53,3.64,30,225,Poor,2015,9
2015-09-20,Patna,East,129,216,59,4.3,31,238,Poor,2015,9
2015-09-20,Patna,East,117,209,58,4.29,29,238,Poor,2015,9
2015-09-26,Patna,East,81,186,43,3.49,21,201,Poor,2015,9
2015-09-26,Patna,East,101,192,51,4.24,29,219,Poor,2015,9
2015-09-27,Patna,East,121,213,62,5.11,37,254,Poor,2015,9
2015-10-01,Patna,East,133,239,71,5.13,30,290,Poor,2015,10
2015-10-03,Patna,East,115,242,67,5.15,32,290,Poor,2015,10
2015-10-03,Patna,East,129,252,59,5.25,35,298,Poor,2015,10
2015-10-04,Patna,East,137,235,76,5.0,28,277,Poor,2015,10
2015-10-04,Patna,East,114,226,74,4.72,40,271,Poor,2015,10
2015-10-04,Patna,East,125,232,56,4.72,33,268,Poor,2015,10
2015-10-04,Patna,East,134,256,76,6.09,37,303,Very Poor,2015,10
